clause_id,app_name,source_document,clause_text,best_match_taxonomy_id,dpdp_category,matched_act,verdict,verdict_score,justification,label_status,label_needs_review,cache_key,run_id,model
S002416,Youtube,Google Ads policies,"Google wants users to trust that information about them will be respected and handled with appropriate care. As such, the advertising partners shouldn’t misuse this information, nor collect it for unclear purposes or without appropriate disclosures or security measures.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses general handling of user information and mentions security measures in a broad sense, but does not specifically address any of the checkable tests for the candidate rules, such as access control, contractual provisions, or specific security safeguards.",NEW_SUCCESS,False,1333fc65ddb5514d757114b22edf280a774bf3be33b350836e5a16ceffe54b82,run-c6bf936e43df-5d0fde37,qwen3:8b
S000337,Google,Google Privacy Policy,"Device-level settings: Your device may have controls that determine what information we collect. For example, you can modify location settings on your Android device.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses device-level settings and how users can modify location settings on their Android device, but it does not address any of the specific statutory requirements under the DPDP Act 2023 or IT Act 2000. It does not mention consent withdrawal, data breach safeguards,",NEW_SUCCESS,False,a216616f46abcedd8ede4ede841c483e7039fd4afaa736a8b99e64c569cfe22d,run-c6bf936e43df-5d0fde37,qwen3:8b
S002055,WhatsApp,WhatsApp India Payments Privacy Policy,"WhatsApp India may collect, preserve, use your UPI transaction information and Bill Payment information and also share with affiliates and respective authorities with due approvals only if so required to comply with applicable laws or regulation (including sanctions compliance).",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the collection and sharing of UPI transaction information under legal requirements but does not specifically address any of the candidate rules related to intermediary liability, consent, cross-border data transfer, or compliance with voluntary undertakings.",NEW_SUCCESS,False,f64b9450eeb4f2a8a50c4b1e1982ee24a7b33bc93aff019ac2816c93a803a3d7,run-c6bf936e43df-5d0fde37,qwen3:8b
S000862,Meta,MetaPrivacyPolicy,"Communicating with you Why and how we process your information: We use information that you've given us (such as contact information on your profile) to send you a communication, such as an email or in-product notice, for example:",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the purpose and method of communication regarding data processing but does not address the specific statutory requirements related to consent withdrawal, ease of withdrawal, cessation of processing, or the use of a Consent Manager as outlined in the candidate rules.",NEW_SUCCESS,False,70584202655743bddbad26fdface03bc05ebd72603c8ef19ee2d8d54e1c20058,run-c6bf936e43df-5d0fde37,qwen3:8b
S000150,Google,Google Cloud Terms of Service,"(c) For All Other Entities. If Customer is any entity not identified in Section 14.12(a) (U.S. Governing Law for U.S. City, County, and State Government Entities) or (b) (U.S. Governing Law for Federal Government Entities), then the following applies: ALL CLAIMS ARISING OUT OF OR RELATING TO THIS AGREEMENT OR THE SERVICES WILL BE GOVERNED BY CALIFORNIA LAW, EXCLUDING THAT STATE'S CONFLICT OF LAWS RULES, AND WILL BE LITIGATED EXCLUSIVELY IN THE FEDERAL OR STATE COURTS OF SANTA CLARA COUNTY, CALIFORNIA, USA; THE PARTIES CONSENT TO PERSONAL JURISDICTION IN THOSE COURTS.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses jurisdiction and governing law for disputes, which does not relate to any of the statutory requirements under the DPDP Act 2023 or DPDP Rules 2025, particularly those concerning consent, notice, or cross-border data transfers.",NEW_SUCCESS,False,861a2be42fdc649a32ee8dbb5a137f822daec9748501af43aa33e95bb84eb89a,run-c6bf936e43df-5d0fde37,qwen3:8b
S002287,WhatsApp,WhatsappBusinessTermsOfService,• Obtaining separate opt-in by specific message category. o This mitigates the risk that users will block your business because they receive unsolicited messages.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses obtaining opt-in for specific message categories to mitigate user blocking, but it does not address any of the statutory requirements related to children/vulnerable groups, intermediary/platform liability, or data disclosure. It is a general feature of message management and does not fulfill the",NEW_SUCCESS,False,45851e7115eab7e3b55c500d99285be167c1d7121a43c4307871556d8b61f786,run-c6bf936e43df-5d0fde37,qwen3:8b
S001221,Snapchat,Snap_Privacy Policy,Some jurisdictions require that we state our legal basis for processing data for particular purposes. You can find that information here.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses legal basis for processing data in certain jurisdictions but does not address any of the specific statutory requirements related to consent withdrawal, notice, or data transfer protections under the DPDP Act 2023 or DPDP Rules 2025.",NEW_SUCCESS,False,30d8242c441d1c553bc69607caad8ff7c3a3f26edf99a1f2b4eb0d3fe8e3380b,run-c6bf936e43df-5d0fde37,qwen3:8b
S002033,WhatsApp,WhatsApp Channels Supplemental Privacy Policy,"Updates To Our Policy We may amend or update this Channels Privacy Policy. We will provide you notice of amendments or updates as appropriate, and update the Effective Date at the top. Please review our Channels Privacy Policy from time to time.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses policy amendments and notice of updates but does not address the specific statutory requirements related to consent management, withdrawal of consent, or access to records of consents, notices, and data sharing.",NEW_SUCCESS,False,b48f83b98e6997ab339e1676f802f8ca410a83e9a26a6f4290b2d112d8bbaf92,run-c6bf936e43df-5d0fde37,qwen3:8b
S000930,Meta,MetaPrivacyPolicy,"Sharing information with others including law enforcement and responding to legal requests Why and how we process your information: See the section of the Meta Privacy Policy for more information on when we share information with law enforcement and others. ""How do we respond to legal requests, prevent harm and promote safety and integrity?""",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses sharing information with law enforcement and responding to legal requests but does not address the specific statutory requirements related to consent withdrawal, ease of withdrawal, cessation of processing, or use of a Consent Manager as outlined in the candidate rules.",NEW_SUCCESS,False,77ec4cf42c61c5f56a48c0b124aa12dbb28ae798db58ff6ab79892d57ad89f8e,run-c6bf936e43df-5d0fde37,qwen3:8b
S000811,Meta,MetaPrivacyPolicy,Facebook Help Centre contact us How long do we keep your information for?,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the retention period of user information but does not specifically address any of the statutory requirements related to grievance redressal, consent, or intermediary liability under the DPDP Act 2023 or IT Act 2000. It lacks the necessary details or mechanisms to satisfy",NEW_SUCCESS,False,b7479304057180479dfa10a2353b7d8805394dc018db52e6b911dcc05d6dc0c1,run-c6bf936e43df-5d0fde37,qwen3:8b
S001516,Telegram,Telegram Privacy Policy,"When you enable 2-step-verification for your account or store documents using the Telegram Passport feature, you can opt to set up a password recovery email. This address will only be used to send you a password recovery code if you forget it. That's right: no marketing or “we miss you” bullshit.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses password recovery email settings and does not address security safeguards, access control, logging, monitoring, or retention of logs or data as required by the candidate rules.",NEW_SUCCESS,False,fa06f5904e602a893b5a77ad16996145a0456d6a88d7a970f60191d25ad22359,run-c6bf936e43df-5d0fde37,qwen3:8b
S001203,Snapchat,Snap_Privacy Policy,"For the purposes of a Merger or Acquisition. If we were to sell or negotiate to sell our business to a buyer or possible buyer, we may transfer your information to a successor or affiliate as part of that transaction.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses data transfer in the context of a merger or acquisition but does not address any of the specific statutory requirements related to consent withdrawal, cross-border data transfers, or the use of a Consent Manager as outlined in the candidate rules.",NEW_SUCCESS,False,069348114198fc881ad2cdeb613d971a9cecbfa89807cc06e47cf3f4967d0c97,run-c6bf936e43df-5d0fde37,qwen3:8b
S001181,Snapchat,Snap_Privacy Policy,"We conduct research to better understand general consumer interests, trends, and how our Services are used by you and others in our community. This information, along with analytics (as we described above), helps us understand more about our community and about how our Services fit into the lives of those in our community. We also engage in research and development to develop new techniques and technologies (e.g., new machine learning models or hardware, such as SPECS). The results of our research are sometimes used in features on Snapchat, and we sometimes publish papers about things like overall behaviors and consumer trends (which will only have aggregated data across our user base, and not contain any of your private content and communications or personal information about you specifically).",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses research and development activities, including machine learning models and data aggregation for publishing trends, but does not address any of the specific security safeguards, access control, log retention, or intermediary liability requirements outlined in the candidate statutory rules.",NEW_SUCCESS,False,90a51a1fcca952c3be481ad4541487363d90d3fd40ca00b4d8cc70a656458996,run-c6bf936e43df-5d0fde37,qwen3:8b
S000361,Google,Google Privacy Policy,"Other data is deleted or anonymized automatically after a set period of time, such as advertising data in server logs.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses data deletion and anonymization but does not specifically address the statutory requirements related to log retention, security safeguards, access control, or monitoring mechanisms under the DPDP Rules 2025 or IT Act 2000. It does not meet the semantic match criteria for any",NEW_SUCCESS,False,85caa2aa6153f68d7948ce07402ecccc0c1f16d852fb06512f593a587d8e9248,run-c6bf936e43df-5d0fde37,qwen3:8b
S001182,Snapchat,Snap_Privacy Policy,"We use your information to enhance the safety and security of our Services, verify Snapchatter identity or age, and prevent fraud or other unauthorized or illegal activity. For example, we provide two-factor authentication to help protect your account and can send you email or text messages if we notice any suspicious activity. We also scan URLs sent on Snapchat to see if that webpage is potentially harmful, and can give you a warning about it.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the use of information for security purposes, such as two-factor authentication and scanning URLs for harmful content. However, it does not specifically address any of the statutory requirements related to security safeguards, logging, monitoring, access control, or contractual provisions for security. Therefore,",NEW_SUCCESS,False,995e87c9c296854e400aa6bc22ef9ca519384c230e0a4669d538eebedf0a72d1,run-c6bf936e43df-5d0fde37,qwen3:8b
S002204,WhatsApp,WhatsApp_TermsOfService_India,• If you created a parent-managed account for a user under 13 (or the minimum age required in your country) and allow them to use our,NONE,Not Applicable,,Not Addressed,0.0,"The clause mentions a parent-managed account for users under 13 but does not explicitly require verifiable consent from the parent or guardian, which is a statutory requirement under DPDP_ACT-0034. The clause is incomplete in addressing the statutory obligation.",NEW_SUCCESS,False,bff4e0c5dbdccc11440ea19eccd8be2db0a2f8330794a343ccccb9ff56d5130e,run-c6bf936e43df-5d0fde37,qwen3:8b
S000804,Meta,MetaPrivacyPolicy,Meta acts as a for other Meta Companies. We act on their behalf and in accordance with their instructions and terms. service provider,NONE,Not Applicable,,Not Addressed,0.0,The clause discusses Meta's role as a service provider for other Meta Companies without addressing any specific data protection requirements under the DPDP Act 2023 or DPDP Rules 2025.,NEW_SUCCESS,False,1aab0b00e724f4430505d1505e075e62ac52dea92672b3795e167005d0a51dd6,run-c6bf936e43df-5d0fde37,qwen3:8b
S002431,Youtube,Google Ads policies,"We abide by local copyright laws and protect the rights of copyright holders, so we don’t allow ads that are unauthorised to use copyrighted content. If you are legally authorised to use copyrighted content, apply for certification (or here for DV360) to advertise. If you see unauthorised content, submit a copyright-related complaint.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses copyright compliance and handling of unauthorised content but does not address any of the statutory requirements related to grievance redressal, consent, data principal rights, or security safeguards under the DPDP Act 2023 or DPDP Rules 2025.",NEW_SUCCESS,False,98b693b513409af1e3172703664d047542f68b286f2a613ddaabeeb5cfe04f62,run-c6bf936e43df-5d0fde37,qwen3:8b
S001521,Telegram,Telegram Privacy Policy,"In addition to private messages, Telegram also supports public channels and public groups. All public chats are cloud chats (see section 3.3.1 above). Like everything on Telegram, the data you post in public communities is encrypted, both in storage and in transit — but everything you post in public will be accessible to everyone.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses encryption of data in public communities but does not address any of the specific statutory requirements related to data principal rights, access control, security safeguards, or log retention under the DPDP Act 2023 or DPDP Rules 2025.",NEW_SUCCESS,False,2018848c9b81c2e00b58bfe28b67deea79e24a66cd9e65e780e7a74d807ddcad,run-c6bf936e43df-5d0fde37,qwen3:8b
S001579,Telegram,Telegram Privacy Policy,"To provide, improve and support our Services, we may share your personal data with: (1) our parent company, Telegram Group Inc, located in the British Virgin Islands, (2) Telegraph Inc., a group member also located in the BVI; and (3) Telegram FZ-LLC, a group member located in Dubai. We will implement appropriate safeguards to protect the security and integrity of that personal data. This will take the form of standard contract clauses approved by the European Commission in an agreement between us and our relevant group companies. If you would like more information regarding these clauses, please contact our EEA representative using the details in section 1.4 above.",DPDP_RUL-0176,Security Safeguards,DPDP_RULES_2025,Partially Compliant,0.5,"The clause mentions the implementation of 'appropriate safeguards' through standard contract clauses approved by the European Commission. However, it does not explicitly specify contractual provisions for security safeguards between data fiduciaries and processors as required by DPDP_RUL-0176. The reference to 'standard contract clauses' is vague",NEW_SUCCESS,False,3c9a7a9909adeb327379b04ca2eca94c28dd4661490d0189256759780f8f2451,run-c6bf936e43df-5d0fde37,qwen3:8b
S000785,Meta,MetaPrivacyPolicy,"Seeing if our Products are working correctly, such as troubleshooting and fixing it when it's not working",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses general troubleshooting and operational functionality of products without addressing any of the statutory requirements related to data principal rights, such as access to personal data or communication links for exercising rights.",NEW_SUCCESS,False,275d71286e31624c8b2d1be3bc34aad8e2691c54453d65cbe2ede89d490ce736,run-c6bf936e43df-5d0fde37,qwen3:8b
S000292,Google,Google Privacy Policy,"We collect information about your activity in our services, which we use to do things like recommend a YouTube video you might like. The activity information we collect may include: Chrome browsing history you’ve synced with your Google Account",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses data collection practices related to user activity and browsing history but does not address any of the specific statutory requirements in the candidate rules, such as consent withdrawal, government access blocking, security safeguards, or penalty proportionality.",NEW_SUCCESS,False,4bea5c1c856c1d1781f4cf9702f5f5ae2a5e43d2cedb5e62b557347d608117a3,run-c6bf936e43df-5d0fde37,qwen3:8b
S002339,WhatsApp,WhatsAppPrivacyPolicy,"You should keep in mind that in general any user can capture screenshots of your chats or messages or make recordings of your calls with them and send them to WhatsApp or anyone else, or post them on another platform.  User Reports. Just as you can report other users, other users or third parties may also choose to report to us your interactions and your messages with them or others on our Services; for example, to report possible violations of our Terms or policies. When a report is made, we collect information on both the reporting user and reported user. To find out more about what happens when a user report is made, please see Advanced Safety and Security Features.  Businesses On WhatsApp. Businesses you interact with using our",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses user reporting, screenshots, and third-party reports but does not address security safeguards, access control, log retention, or contractual provisions related to data protection. It does not meet the checkable tests for any of the candidate rules.",NEW_SUCCESS,False,78d5d5797697f1a43a9b2c81771851c3be8d14bdc943d247699e2081a1d8a350,run-c6bf936e43df-5d0fde37,qwen3:8b
S002005,WhatsApp,WhatsApp Channels Supplemental Privacy Policy,"Channels are public, meaning that anyone can discover, follow, and view your Channel. Given the public nature and unlimited audience size of Channels, Channel Content will be visible to any user and by WhatsApp.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the public nature of WhatsApp Channels and visibility of content but does not address the statutory requirement under DPDP_ACT-0059, which pertains to the Central Government's authority to direct intermediaries to block access to information in the public interest. There is no mention",NEW_SUCCESS,False,db895ef52714ee7d6895d339abc0f8383267ace2d3e4432bebe7ab1412852774,run-c6bf936e43df-5d0fde37,qwen3:8b
S001872,WhatsApp,WhatsApp Business Data Security Terms,"In the event of any express conflict between the Business Terms and these Data Security Terms, the Business Terms will govern solely with respect to your use of the Business Services and solely to the extent of the",NONE,Not Applicable,,Not Addressed,0.0,"The clause does not address any of the statutory requirements related to security safeguards, contractual provisions, access control, logging, monitoring, or retention of logs. It only mentions a conflict resolution mechanism between Business Terms and Data Security Terms, which is not relevant to the statutory",NEW_SUCCESS,False,7fe8bf73ac095ee65fdce9fb551d77cd0a3abed84618d225d486439f65d1332c,run-c6bf936e43df-5d0fde37,qwen3:8b
S000283,Google,Google Privacy Policy,"To help explain things as clearly as possible, we’ve added examples, explanatory videos, and definitions for key terms. And if you have any questions about this Privacy Policy, you can contact us.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses general contact mechanisms for questions about the Privacy Policy but does not specifically address the statutory requirements related to consent withdrawal, grievance redressal, or other specific provisions under the DPDP Act 2023 or DPDP Rules 2025.",NEW_SUCCESS,False,9bb80fc2d7f46f2eb4e60424aea1888a71d761221e015f700b42ac55b1137a15,run-c6bf936e43df-5d0fde37,qwen3:8b
S001206,Snapchat,Snap_Privacy Policy,"Our Services connect you with your friends around the world. To make that possible, we may collect your personal information from, transfer it to, and store and process it in the United States or other countries outside of where you live. Whenever we share information outside of where you live, we ensure safeguards are in place to protect the data as required by law where you live. If you want to learn more about this, see the Region Specific Information section for more details.",DPDP_RUL-0202,Cross-Border Transfer,DPDP_RULES_2025,Partially Compliant,0.5,"The clause mentions that safeguards are in place to protect data as required by law where the user lives, which partially addresses the requirement for meeting Central Government requirements for cross-border data transfers. However, it does not explicitly specify the Central Government requirements or provide",NEW_SUCCESS,False,dfde3a80b184b370346a7516ff81688480c76b50f449454b583a553225003561,run-c6bf936e43df-5d0fde37,qwen3:8b
S002663,Youtube,YoutubePrivacyPolicy,"With ad settings, users can see what information is being used to personalise ads to them, turn any of it on or off, or deactivate personalised ads altogether. They'll still see ads, but they'll most likely be less relevant.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses ad personalization settings and user control over ads, but does not address data retention, erasure, or specific statutory obligations under the DPDP Act 2023 or IT Act 2000. It does not meet the semantic match criteria for any of the candidate rules.",NEW_SUCCESS,False,9b4363eb2d674129c04b3c93787997f57802e3ef625decd2a902c54c2fa660d8,run-c6bf936e43df-5d0fde37,qwen3:8b
S002354,WhatsApp,WhatsAppPrivacyPolicy,"Account), they will receive information you share with them, such as your WhatsApp messages. If you interact with a third-party service or another Meta Company Product linked through our Services, such as when you use the in-app player to play content from a third-party platform, information about you, like your IP address and the fact that you are a WhatsApp user, may be provided to such third party or Meta Company Product. Please note that when you use thirdparty services or other Meta Company Products, their own terms and privacy policies will govern your use of those services and products.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses third-party services and privacy policies of those services but does not address any of the specific statutory requirements related to consent management, data principal rights, or obligations of significant data fiduciaries under the DPDP Act 2023 or DPDP Rules 2025.",NEW_SUCCESS,False,5232ad90ea7b104681e0ef5e7954fe7a69032c4e35c47800dc88edbc115a32f7,run-c6bf936e43df-5d0fde37,qwen3:8b
S002014,WhatsApp,WhatsApp Channels Supplemental Privacy Policy,"Viewer and Follower Information  Followers, Viewers and other connections. We collect information about Followers and Viewers, such as their reactions, language choices, and the Channels they follow.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the collection of information about followers and viewers but does not address any of the specific statutory requirements related to consent, data principal rights, child consent, government access, or conflict of interest as outlined in the candidate rules.",NEW_SUCCESS,False,a5386795e59ba32194dfe703b7843eac1069c7e15319c73e304425e480c40a6e,run-c6bf936e43df-5d0fde37,qwen3:8b
S000294,Google,Google Privacy Policy,"If you use our services to make and receive calls or send and receive messages, we may collect call and message log information like your phone number, calling-party number, receiving-party number, forwarding numbers, sender and recipient email address, time and date of calls and messages, duration of calls, routing information, and types and volumes of calls and messages.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the collection of call and message log information but does not specify any security safeguards, access control measures, logging, monitoring, or retention mechanisms required by the statutory rules. It does not address the subject matter of any of the candidate rules.",NEW_SUCCESS,False,03d45b12e0365f6c9991b1dcb54d436e255c212263bff124c432f6e85dcf7ac9,run-c6bf936e43df-5d0fde37,qwen3:8b
S001160,Snapchat,Snap_Privacy Policy,"Lastly, when you contact Support (content and communications shared with Support) or our Safety team, or communicate with us in any other way, including through our research efforts (like responses to surveys, consumer panels, or other research questions) we’ll collect whatever information you provide or that we need to resolve your question.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses data collection in the context of user communication with Support or Safety teams but does not address any of the specific statutory requirements related to data principal rights, consent, security safeguards, or government-directed access blocking. It does not provide a clear communication",NEW_SUCCESS,False,7ee5d7ede3b6551dea8fc5941f4068d5cb0e8fae4dd7c7566698d214c1506d13,run-c6bf936e43df-5d0fde37,qwen3:8b
S002327,WhatsApp,WhatsAppPrivacyPolicy,"Information You Provide  Your Account Information. You must provide your mobile phone number and basic information (including a profile name of your choice) to create a WhatsApp account. If you don’t provide us with this information, you will not be able to create an account to use our Services. You can add other information to your account, such as a profile picture and ""about"" information.  Your Messages. We do not retain your messages in the ordinary course of providing our Services to you. Instead, your messages are stored on your device and not typically stored on our servers. Once your messages are delivered, they are deleted from our servers. The following scenarios describe circumstances where we may store your messages in the course of delivering them: o Undelivered Messages. If a message cannot be delivered immediately (for example, if the recipient is offline), we keep it in encrypted form on our servers for up to 30 days as we try to deliver it. If a message is still undelivered after 30 days, we delete it. o Media Forwarding. When a user forwards media within a message, we store that media temporarily in encrypted form on our servers to aid in more efficient delivery of additional forwards.",DPDP_ACT-0029,Data Retention & Erasure,DPDP_ACT_2023,Partially Compliant,0.5,"The clause addresses the erasure of personal data upon request, as it specifies that messages are deleted from servers after 30 days if undelivered. However, it does not explicitly mention a mechanism for erasure upon a request for erasure, which is required by DPDP_ACT-0029.",NEW_SUCCESS,False,5bf08664da072931d23f857ed883d29a99de4edd6a536cc8894e630601d378e9,run-c6bf936e43df-5d0fde37,qwen3:8b
S000290,Google,Google Privacy Policy,"The information we collect includes unique identifiers, browser type and settings, device type and settings, operating system, mobile network information including carrier name and phone number, and application version number. We also collect information about the interaction of your apps, browsers, and devices with our services, including IP address, crash reports, system activity, and the date, time, and referrer URL of your request.",NONE,Not Applicable,,Not Addressed,0.0,"The clause describes the types of data collected but does not address any of the specific statutory requirements related to consent withdrawal, data principal rights, data erasure, or government-directed access blocking.",NEW_SUCCESS,False,ce944b63f10b33322557bd9b3f9db011817795750f65a8d5962a53f03db1396e,run-c6bf936e43df-5d0fde37,qwen3:8b
S001915,WhatsApp,WhatsApp Business Terms of Service,"Company must not directly, indirectly, or through automated or other means: (a) use our Business Services for personal, family, or household purposes or without applicable business licenses; (b) instigate, engage in, or encourage any harassing, threatening, intimidating, predatory, or stalking conduct, or any other conduct that would be illegal or otherwise inappropriate, such as promoting violent crimes, endangering or exploiting children or others, or coordinating harm; (c) use or attempt to use another user’s account without prior authorization from that user and WhatsApp; (d) impersonate or register on behalf of any person or entity or otherwise misrepresent your affiliation with a person or entity, perpetrate fraud, or publish falsehoods or misleading statements; (e) collect information of or about other users in any impermissible or unauthorized manner; (f) use our Business Services other than for their intended purpose or interfere with, disrupt, negatively affect, or inhibit other users; (g) damage, disable, overburden, or impair our Business Services; (h) send, distribute, or post spam, unsolicited electronic communications, chain letters, pyramid schemes, or illegal or impermissible communications; (i) post, upload, or share any content which is unlawful, libelous, defamatory, obscene, pornographic, indecent, lewd, suggestive, harassing, hateful, ethnically or racially offensive, threatening, invasive of privacy or publicity rights, abusive, inflammatory, fraudulent, or is in our sole judgment objectionable; (j) encourage or provide instructions for a criminal offense;",DPDP_RUL-0208,Consent & Notice,DPDP_RULES_2025,Compliant,1.0,"The clause prohibits the collection of information of or about other users in an impermissible or unauthorized manner, which aligns with the requirement that the Consent Manager must enable individuals to give, manage, review, and withdraw their consent for the processing of their personal data.",NEW_SUCCESS,False,41f3e46ef3179bcfa2be65bfa3592b7f819681a9e36490414bd6fffdc37eff95,run-c6bf936e43df-5d0fde37,qwen3:8b
S001149,Snapchat,Snap_Privacy Policy,"Control who can contact you. Snapchat is intended for close friends and family, that’s why we’ve built controls that help you decide who can contact you. If you receive unwanted communications, you can always block and report that person. Go here to learn more.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses user controls for managing contacts and reporting unwanted communications, but it does not address any of the specific statutory requirements under the DPDP Act 2023 or DPDP Rules 2025, such as verifiable consent for children, security safeguards, data principal rights, or intermediary",NEW_SUCCESS,False,21375f5fe0c1a264be714ff27f5bf99538850a7cd5ae471d00c70961fbfe33f8,run-c6bf936e43df-5d0fde37,qwen3:8b
S000803,Meta,MetaPrivacyPolicy,"We also process information that we receive about you from other Meta Companies, according to their terms and policies and as permitted by applicable law. In some cases,",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses data processing from other Meta Companies and references applicable law, but does not address any of the specific statutory requirements related to consent, data principal rights, intermediary liability, or voluntary undertakings.",NEW_SUCCESS,False,f440a89b92d1f97b501525fbc640cda3515b6916a073c889bcef2f654c0bc215,run-c6bf936e43df-5d0fde37,qwen3:8b
S002317,WhatsApp,WhatsappCookies,You can make choices about the information used to show you ads in your Ads preferences. The https://www.whatsapp.com website exclusively uses First-Party cookies.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses cookie usage and ad preferences but does not address any of the statutory requirements related to consent withdrawal, government access blocking, grievance redressal, or data principal rights under the DPDP Act 2023 or IT Act 2000.",NEW_SUCCESS,False,7d558f737f2576bd3593649ccbef486431427afdebdfe1e5d74f390864ed1c40,run-c6bf936e43df-5d0fde37,qwen3:8b
S001199,Snapchat,Snap_Privacy Policy,"investigate, remedy, or enforce potential Terms of Service and Community Guidelines violations.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses investigation of violations related to Terms of Service and Community Guidelines, but it does not specifically address grievance redressal procedures or compliance with voluntary undertakings under the DPDP Act 2023. It lacks the statutory specificity required for matching the candidate rules.",NEW_SUCCESS,False,7374ef52292943d1569c6380df657b9d7f688c2ab477e1dca785e5c4458c1547,run-c6bf936e43df-5d0fde37,qwen3:8b
S002194,WhatsApp,WhatsApp_TermsOfService_India,"Services are governed by separate terms (where, as applicable, you may separately consent).",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses general terms of service and mentions separate consents but does not address the specific statutory requirements related to consent withdrawal, management, or the consequences of withdrawal. It lacks actionable mechanisms, timelines, or details required by the DPDP Act 2023 and DPDP Rules",NEW_SUCCESS,False,5ea44c044595f196fbe0f25bfbf17d93b208ef86ba612375b48eaf701c1880f5,run-c6bf936e43df-5d0fde37,qwen3:8b
S000366,Google,Google Privacy Policy,We regularly review this Privacy Policy and make sure that we process your information in ways that comply with it.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the review and compliance of the Privacy Policy but does not address the specific statutory requirements related to consent withdrawal, ease of withdrawal, cessation of processing, or the use of a Consent Manager as outlined in the candidate rules.",NEW_SUCCESS,False,d2a297f29bb82201dce6d10599fb1f25fd7273c22eaa6c55fbad10688e307a95,run-c6bf936e43df-5d0fde37,qwen3:8b
S001806,WhatsApp,WhatsApp Business App Privacy Policy,Review the WhatsApp Privacy Policy to understand how our global operations impact how your information is processed.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses general information about the WhatsApp Privacy Policy and global operations but does not address any of the specific statutory requirements related to consent withdrawal, ease of withdrawal, cessation of processing, or use of a Consent Manager as outlined in the candidate rules.",NEW_SUCCESS,False,b375c8a06ec962dc25a01f91d5afb74b1ec1f301160838e4aab05c8fed8a7fa2,run-c6bf936e43df-5d0fde37,qwen3:8b
S001784,WhatsApp,WhatsApp Business App Privacy Policy,"The WhatsApp Business App provides similar features and functionality to the WhatsApp Messenger App (“Main App Functionality”), but provides additional features and functionality tailored for business needs (“Business Functions”). Business Functions include things like catalog, and greeting and away messages. While the WhatsApp Business App includes various features available in the WhatsApp Messenger App, some features may not be available; and not all Business Functions are available everywhere. Business Functions may be offered by WhatsApp, third parties and/or Meta, via integrations into our Business App, and may be subject to the third parties’ own terms of service and privacy policies. This WhatsApp Business App Privacy Policy (“Business App Privacy Policy”) explains WhatsApp’s data practices with respect to the Business",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the features and functionality of the WhatsApp Business App and its data practices in general, but does not specifically address any of the statutory requirements related to consent, notice, security safeguards, or data processing as outlined in the candidate rules.",NEW_SUCCESS,False,dc4387579bdd199ff35688b745db8b54d01c3ecd2885ffcf4ce02c075c10a64d,run-c6bf936e43df-5d0fde37,qwen3:8b
S002373,Youtube,Child safety policy,"If you find content that violates this policy, report it. If you believe that a child is in danger, you should get in touch with your local law enforcement to report the situation immediately.",NONE,Not Applicable,,Not Addressed,0.0,"The clause does not specifically address the statutory requirements related to children or vulnerable groups under the DPDP Act 2023 or DPDP Rules 2025. It focuses on reporting mechanisms for content violations and child safety, but does not fulfill the checkable tests for obtaining verifiable",NEW_SUCCESS,False,ceb5927abf61efa6353b9cb0c271a4b634879f2f294edf7aa912d6420f1553e4,run-c6bf936e43df-5d0fde37,qwen3:8b
