clause_id,app_name,source_document,clause_text,best_match_taxonomy_id,dpdp_category,matched_act,verdict,verdict_score,justification,label_status,label_needs_review,cache_key,run_id,model
S000335,Google,Google Privacy Policy,"There are other ways to control the information Google collects whether or not you’re signed in to a Google Account, including: Browser settings: For example, you can configure your browser to indicate when Google has set a cookie in your browser. You can also configure your browser to block all cookies from a specific domain or all domains. But remember that our services rely on cookies to function properly, for things like remembering your language preferences.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses browser settings and cookie management but does not address any of the specific statutory requirements under the DPDP Act 2023, DPDP Rules 2025, or IT Act 2000. It does not provide mechanisms for data principals to exercise their rights, nor does it",NEW_SUCCESS,False,e097e7c5a985b4a222ff4542b9753c08db7b08f1b32f6f562498c206882dd32f,run-c6bf936e43df-5d0fde37,qwen3:8b
S000325,Google,Google Privacy Policy,Google Dashboard allows you to manage information associated with specific products.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses managing information through Google Dashboard but does not address any of the specific statutory requirements related to breach notification, consent withdrawal, grievance redressal, intermediary liability, or penalties for significant breaches. It is a general feature clause and does not fulfill the checkable",NEW_SUCCESS,False,bd8cfaa7dd9b45ca0b70a59cfad1cc59a255093b11c579cb2a5c5ef7b4a46e57,run-c6bf936e43df-5d0fde37,qwen3:8b
S001226,Snapchat,Snap_Privacy Policy,"We may update our Privacy Policy from time to time, and will give you a heads up if we make any changes we think you should know about.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses updates to the Privacy Policy and notification of changes but does not address the specific statutory requirements related to consent withdrawal, notice, or the use of a Consent Manager as outlined in the candidate rules.",NEW_SUCCESS,False,57d581111fd426452fb0de1129a0187cfda916f6f3b9977e95666e8b03480441,run-c6bf936e43df-5d0fde37,qwen3:8b
S001069,Snapchat,Snap Group Limited Terms of Service,use or develop any third-party applications that interact with the Services or other users’ content or information without our written consent;,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses restrictions on third-party applications interacting with the Services without written consent, but it does not address the statutory requirements related to consent withdrawal, ease of withdrawal, Consent Manager functionality, or intermediary liability under the DPDP Act 2023, DPDP Rules 2025, or IT",NEW_SUCCESS,False,50a72fdc02cf388cd1776621b2b18a41b32f260677ec23e68a44312bfbf045ff,run-c6bf936e43df-5d0fde37,qwen3:8b
S001513,Telegram,Telegram Privacy Policy,"We do not require your screen name to be your real name. Note that users who have you in their contacts will see you by the name they saved and not by your screen name. This way your mother can have the public name 'Johnny Depp' while appearing as 'Mom' to you and as 'Boss' to her underlings at work (or the other way around, depending on how these relationships are structured).",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses user display names and contact visibility but does not address any of the statutory requirements related to consent, data principal rights, intermediary liability, children's data, or security safeguards as outlined in the candidate rules.",NEW_SUCCESS,False,f186a4fc2f16f8806b62158c91eeeacabdf3de5441504cf0548ed101bc44868d,run-c6bf936e43df-5d0fde37,qwen3:8b
S001876,WhatsApp,WhatsApp Business Data Transfer Addendum,"Switzerland, such as the Processor to Processor SCCs or other adequacy decisions. Onward transfers to WhatsApp sub-processors are made in accordance with the requirements of the applicable transfer mechanism, and pursuant to the general authorisation under the Data Processing Terms.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses transfer mechanisms and compliance with applicable transfer mechanisms but does not explicitly address the statutory requirements of the DPDP Rules 2025 or DPDP Act 2023 related to cross-border data transfers, such as meeting Central Government requirements or acknowledging higher protections for data",NEW_SUCCESS,False,dfd07cf7dc428ae3f7916ecdd53677e5759b27c11938734dfbd2655b7ec6aaa3,run-c6bf936e43df-5d0fde37,qwen3:8b
S000918,Meta,MetaPrivacyPolicy,"For example, we analyse information that we have about migration patterns during crises. This helps relief organisations get aid to the right places.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses data analysis related to migration patterns during crises but does not address any of the statutory requirements under the DPDP Act 2023 or IT Act 2000. It does not mention consent withdrawal, data access rights, government directions, or disclosure of personal information.",NEW_SUCCESS,False,c3133705fbae418dadc1f1aaee2edec6e53768290d26facf1ca651f38fe453b6,run-c6bf936e43df-5d0fde37,qwen3:8b
S001852,WhatsApp,WhatsApp Business Data Security Terms,a. Training. WhatsApp will ensure that all personnel with access to Covered Data undergo security training.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses security training for personnel but does not address any of the specific statutory requirements related to security safeguards, access control, logging, or contractual provisions under the DPDP Act 2023 or DPDP Rules 2025.",NEW_SUCCESS,False,43a87ddaf6d4ed156540a76121ec400d35303940a7624a681c7c45cb0df28322,run-c6bf936e43df-5d0fde37,qwen3:8b
S000130,Google,Google Cloud Terms of Service,"(b) Any indemnified party must tender sole control of the indemnified portion of the Third-Party Legal Proceeding to the indemnifying party, subject to the following: (i) the indemnified party may appoint its own non-controlling counsel, at its own expense; and (ii) any settlement requiring the indemnified party to admit liability, pay money, or take (or refrain from taking) any action, will require the indemnified party's prior written consent, not to be unreasonably withheld, conditioned, or delayed.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses indemnification and legal proceedings, which does not relate to any of the statutory requirements under the DPDP Act 2023 or DPDP Rules 2025 regarding consent, withdrawal of consent, or data principal rights.",NEW_SUCCESS,False,85e23c120fd9a645978fe0309bbbc365133ab190bb7eb1170ac926cdbea22daf,run-c6bf936e43df-5d0fde37,qwen3:8b
S002361,WhatsApp,WhatsAppPrivacyPolicy,"You can access or port your information using our in-app Request Account Info feature (available under Settings > Account). For iPhone users, you can learn how to access, manage, and delete your information through our iPhone Help Center articles. For Android users, you can learn how to access, manage, and delete your information through our Android Help Center articles.",DPDP_RUL-0223,Data Principal Rights,DPDP_RULES_2025,Compliant,1.0,"The clause provides a clear communication link for Data Principals to exercise their rights, including access to the website or app of the Data Fiduciary through in-app features and Help Center articles.",NEW_SUCCESS,False,2a993fa28b0a37f9010d24b74e2a62796e3895441ae9f755a351bf284b646062,run-c6bf936e43df-5d0fde37,qwen3:8b
S001789,WhatsApp,WhatsApp Business App Privacy Policy,"Automatically Collected Information  Usage and Log Information. We collect information about your use of the Business Functions. For example, we collect information about your business profile settings; how you use Business Functions like catalogs, labels and quick replies; purchases and transactions with your business; and metrics related to how customers interact with your business.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses automatically collected information related to usage and log data but does not specifically address security safeguards, log retention, access control, or contractual provisions for security as required by the candidate rules.",NEW_SUCCESS,False,f5f5dad573a9fe44098c09df0399f3e3e3badf306789c3defc563fe5eac4e790,run-c6bf936e43df-5d0fde37,qwen3:8b
S002398,Youtube,Child safety policy,"If you get three strikes within 90 days, your channel may be terminated. Learn more about our strikes system.",NONE,Not Applicable,,Not Addressed,0.0,The clause discusses a strikes system for channel termination but does not address grievance redressal mechanisms or the statutory requirement for a ninety-day response period under DPDP_RULES_2025.,NEW_SUCCESS,False,f19b465ce69eace362b565b29612f5bd804278f51f507ae8e0ce435a72725519,run-c6bf936e43df-5d0fde37,qwen3:8b
S002131,WhatsApp,WhatsApp Messaging Guidelines,"WhatsApp may take action against violations of our Terms of Service or these Guidelines, based on the limited information available to WhatsApp, including basic account, group, and community profile information, as well as messages reported by other users. Your personal messages and calls are always protected by end-to-end encryption.  Do not share illegal content or engage in illegal activity This includes content that sexually exploits or endangers children (including child sexual abuse material) or that supports designated terrorist organizations or individuals. Do not share intellectual property you do not have a right to use. Do not organize or coordinate violent crimes, violence against others, human trafficking, or trade in illicit drugs.  Do not engage in adversarial behavior. This includes efforts to undermine WhatsApp integrity systems, abuse reporting tools, compromise user accounts, scrape data, or use unofficial clients, bulk messaging, auto-messaging, auto-dialing, or automation to harm WhatsApp or our users.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses prohibited activities and encryption but does not address specific security safeguards, log retention, or contractual provisions required by the statutory rules. It does not meet the checkable tests for any of the candidate rules.",NEW_SUCCESS,False,3be33378b70476abab535d554260f844b32fcddfbb6925d0dad1c513e2b40120,run-c6bf936e43df-5d0fde37,qwen3:8b
S001612,Telegram,Telegram Privacy Policy,If you have any questions please feel free to explore our FAQ or contact Telegram's Volunteer Support in-app via Settings > Ask a Question.,NONE,Not Applicable,,Not Addressed,0.0,"The clause provides a general contact method but does not address the specific statutory requirements related to consent withdrawal, data access rights, or security safeguards as outlined in the candidate rules.",NEW_SUCCESS,False,97859af054475212bda2d3b079eee94c5f3cd43d6820da79a4b5c60219e37f7b,run-c6bf936e43df-5d0fde37,qwen3:8b
S001882,WhatsApp,WhatsApp Business Data Transfer Addendum,b. “EEA” means European Economic Area.,NONE,Not Applicable,,Not Addressed,0.0,"The clause defines 'EEA' and does not address any of the statutory requirements related to consent, data principal rights, security safeguards, or withdrawal of consent as specified in the candidate rules.",NEW_SUCCESS,False,9d5ea2d2b88bbc617337e0a7b9392e041b4dab3bf7248391962a5889cf7f0dfc,run-c6bf936e43df-5d0fde37,qwen3:8b
S000309,Google,Google Privacy Policy,"We don’t share information that personally identifies you with advertisers, such as your name or email, unless you ask us to. For example, if you see an ad for a nearby flower shop and select the “tap to call” button, we’ll connect your call and may share your phone number with the flower shop.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the sharing of personal information with advertisers under specific conditions but does not address any of the statutory requirements related to children/vulnerable groups, security safeguards, consent, data retention, or erasure as outlined in the candidate rules.",NEW_SUCCESS,False,7909f3b370e2b6371fc9d1591d3d40bfc8380e27dc8b0d3c9711daaebf717953,run-c6bf936e43df-5d0fde37,qwen3:8b
S002205,WhatsApp,WhatsApp_TermsOfService_India,"Services, you are subject to these Terms and responsible for your child’s activity on our Services.",NONE,Not Applicable,,Not Addressed,0.0,"The clause does not specifically address the statutory requirements related to children or vulnerable groups, such as obtaining verifiable consent from parents or restricting access to harmful content. It only mentions the user's responsibility for their child's activity without fulfilling the statutory test.",NEW_SUCCESS,False,b5e62cf8ef5fd1683bc987032f4bfded24fd22c2f9968eb693e1077becea9cfd,run-c6bf936e43df-5d0fde37,qwen3:8b
S001853,WhatsApp,WhatsApp Business Data Security Terms,b. Confidentiality. WhatsApp will contractually bind personnel with access to Covered Data to appropriate confidentiality requirements.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses confidentiality requirements for personnel with access to Covered Data but does not directly address any of the statutory requirements related to data principal rights, access control measures, children's consent, intermediary liability, cross-border transfers, or other specific obligations under the DPDP Act 2023",NEW_SUCCESS,False,969880ce269bcc73603b8b38fc94224096ee598a4763b3054c5e96bbbcd5bd42,run-c6bf936e43df-5d0fde37,qwen3:8b
S002357,WhatsApp,WhatsAppPrivacyPolicy,"Company Products, such as Portal, by connecting your WhatsApp account.",NONE,Not Applicable,,Not Addressed,0.0,"The clause does not address any of the statutory requirements related to significant data fiduciary obligations, penalties, or breach deterrence as outlined in DPDP_ACT-0153.",NEW_SUCCESS,False,c634b2812942483dd32a0d533ee92ed9451e6c62ca3a7fc8ce6f180299a34050,run-c6bf936e43df-5d0fde37,qwen3:8b
S001858,WhatsApp,WhatsApp Business Data Security Terms,5. Access Control.,NONE,Not Applicable,,Not Addressed,0.0,The clause '5. Access Control.' is too vague and does not specify access control measures for computer resources as required by DPDP_RUL-0172. It lacks actionable details or mechanisms to satisfy the statutory requirement.,NEW_SUCCESS,False,d2cda44f4366cfa8d2ecb63f253a50733ebc6089d22d8374038289cb3fd7e2f4,run-c6bf936e43df-5d0fde37,qwen3:8b
S000848,Meta,MetaPrivacyPolicy,"Metadata about content and messages, subject to applicable law Interactions with our features that are part of AI at Meta and related metadata. For example, information such as content and messages that you or others exchange with these features",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses metadata related to content and messages but does not address any of the specific statutory requirements under the DPDP Act 2023 or IT Act 2000. It does not mention consent, data deletion, access rights, grievance mechanisms, or government directions for blocking access",NEW_SUCCESS,False,be0e205dc96af210b78f33210a67181706f57600129195fd5bcf9b69a80c0dd5,run-c6bf936e43df-5d0fde37,qwen3:8b
S000779,Meta,MetaPrivacyPolicy,"In some cases information is de-identified, aggregated or anonymised by third parties so that it no longer identifies individuals before it's made available to us. We use this information as described below without trying to re-identify individuals.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses de-identification, aggregation, or anonymization of data by third parties but does not address any of the specific statutory requirements under the IT Act 2000, DPDP Act 2023, or DPDP Rules 2025. It does not mention consent, breach notification, intermediary liability, or data",NEW_SUCCESS,False,12f2b2618f7aa1e34166420a7c8064df3c0e971182f7bf9c4bec65f957bd6d47,run-c6bf936e43df-5d0fde37,qwen3:8b
S002224,WhatsApp,WhatsappBusinessTermsOfService,"• You may only contact people on WhatsApp if: (a) they have given you their mobile phone number; and (b) you have received opt-in permission from the recipient confirming that they wish to receive subsequent messages or calls from you. o You are solely responsible for determining the method of optin, that you have obtained opt-in in a manner that complies with laws applicable to your communications, and that you have otherwise provided notices and obtained permissions that are required under applicable law. To help ensure a strong user experience, review the best practices suggested below.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses opt-in requirements for contacting users on WhatsApp but does not address the statutory requirements related to consent management, withdrawal, or record access under the DPDP Act 2023 or DPDP Rules 2025. It does not provide functionality for managing or withdrawing consent, nor",NEW_SUCCESS,False,0756645884ef5f9de9e11e8fb1757e9eb745675c2ac1df7516155418a11d239d,run-c6bf936e43df-5d0fde37,qwen3:8b
S001787,WhatsApp,WhatsApp Business App Privacy Policy,Information You Provide  Your Business Account Information.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the type of information provided by users (Business Account Information) but does not address any of the statutory requirements related to consent, notice, data principal rights, intermediary liability, or penalty proportionality. It lacks any actionable mechanism, contact, or timeline required by the",NEW_SUCCESS,False,d20a849080d74a7a5a4e20e5a2c0f4ac038b28d2aea869cf56b37511757c700c,run-c6bf936e43df-5d0fde37,qwen3:8b
